molecule_chembl_id,canonical_smiles,standard_value,target_name,target_chembl_id,bioactivity_class,standard_value_norm,pIC50
CHEMBL3963379,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@@H]1CCN(C(=O)OC(C)(C)C)C1,116.0,PAK4,CHEMBL4523,active,116.0,6.935542010773082
CHEMBL3948887,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@H]1CCN(C(=O)OC(C)(C)C)C1,144.0,PAK4,CHEMBL4523,active,144.0,6.841637507904751
CHEMBL3948078,CC(=O)N1CCC(Nc2nc3c(-c4cc5c([nH]4)CCNC5=O)cccc3nc2C)CC1,24.4,PAK4,CHEMBL4523,active,24.4,7.61261017366127
CHEMBL3957539,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@H]1CCCN(C(=O)OC(C)(C)C)C1,220.0,PAK4,CHEMBL4523,active,220.0,6.657577319177793
CHEMBL3986236,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@@H]1CCCN(C(=O)OC(C)(C)C)C1,403.0,PAK4,CHEMBL4523,active,403.0,6.394694953858891
CHEMBL3901085,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1CCNCC1,2.4,PAK4,CHEMBL4523,active,2.4,8.619788758288394
CHEMBL3910979,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@@H]1CC[C@@H]1N,2.9,PAK4,CHEMBL4523,active,2.9,8.537602002101044
CHEMBL3910145,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@H]1CCNC1,3.0,PAK4,CHEMBL4523,active,3.0,8.522878745280337
CHEMBL3986065,CC(=O)N[C@@H]1CC[C@@H]1Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1C,38.3,PAK4,CHEMBL4523,active,38.3,7.416801226031377
CHEMBL3956734,COC(=O)C(C)(C)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1C,54.3,PAK4,CHEMBL4523,active,54.3,7.265200170411153
CHEMBL3986065,CC(=O)N[C@@H]1CC[C@@H]1Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1C,180.0,PAK4,CHEMBL4523,active,180.0,6.7447274948966935
CHEMBL3986065,CC(=O)N[C@@H]1CC[C@@H]1Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1C,25.7,PAK4,CHEMBL4523,active,25.7,7.590066876668706
CHEMBL3892131,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)(C)C(=O)O,191.0,PAK4,CHEMBL4523,active,191.0,6.718966632752273
CHEMBL3914616,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@@H]1CCNC1,26.4,PAK4,CHEMBL4523,active,26.4,7.578396073130169
CHEMBL3981216,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)(C)C(N)=O,22.7,PAK4,CHEMBL4523,active,22.7,7.6439741428068775
CHEMBL3965003,COCC(C)(C)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1C,5.4,PAK4,CHEMBL4523,active,5.4,8.267606240177031
CHEMBL3976384,C=C(c1cc2c([nH]1)CCNC2=O)c1nc(N[C@@H]2CCN(C(C)=O)C2)c(C)nc1C,34.5,PAK4,CHEMBL4523,active,34.5,7.462180904926726
CHEMBL3895552,CC(=O)N1CC[C@H](Nc2nc3c(-c4cc5c([nH]4)CCNC5=O)cccc3nc2C)C1,72.8,PAK4,CHEMBL4523,active,72.8,7.137868620686962
CHEMBL3970207,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NCC(C)C,0.7,PAK4,CHEMBL4523,active,0.7,9.154901959985743
CHEMBL3956884,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1(C)CCCC1,0.6,PAK4,CHEMBL4523,active,0.6,9.221848749616356
CHEMBL3891287,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N(C)C(C)C,6.1,PAK4,CHEMBL4523,active,6.1,8.214670164989233
CHEMBL3951627,CCNc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1C,1.7,PAK4,CHEMBL4523,active,1.7,8.769551078621726
CHEMBL3980532,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NCC(C)(C)N,6.3,PAK4,CHEMBL4523,active,6.3,8.200659450546418
CHEMBL3979545,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1CCOC1,6.1,PAK4,CHEMBL4523,active,6.1,8.214670164989233
CHEMBL3905697,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1CC(O)C1,1.9,PAK4,CHEMBL4523,active,1.9,8.721246399047171
CHEMBL3967917,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)C(C)C,1.8,PAK4,CHEMBL4523,active,1.8,8.744727494896694
CHEMBL3896761,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1CCS(=O)(=O)C1,20.5,PAK4,CHEMBL4523,active,20.5,7.688246138944246
CHEMBL3926862,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@@H]1CCCNC1,1.2,PAK4,CHEMBL4523,active,1.2,8.920818753952375
CHEMBL3899021,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@H]1CCCNC1,27.0,PAK4,CHEMBL4523,active,27.0,7.568636235841013
CHEMBL3889626,Cc1nc2cccc(-c3cc4c([nH]3)C3(CC3)CNC4=O)c2nc1NC1CC1,3.8,PAK4,CHEMBL4523,active,3.8,8.42021640338319
CHEMBL3923078,O=C1NCCc2[nH]c(-c3cccc4ccc(NC5CC5)nc34)cc21,7.0,PAK4,CHEMBL4523,active,7.0,8.154901959985743
CHEMBL3978475,Cc1nc2cccc(-c3cc4n(c3)CCNC4=O)c2nc1NC1(C)CC1,0.961,PAK4,CHEMBL4523,active,0.961,9.017276612331454
CHEMBL3893318,CC(C)CC1CNC(=O)c2cc(-c3cccc4cccnc34)[nH]c21,278.0,PAK4,CHEMBL4523,active,278.0,6.555955204081924
CHEMBL3960320,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1CCC1,0.8,PAK4,CHEMBL4523,active,0.8,9.096910013008056
CHEMBL3937248,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N1CCC1,19.7,PAK4,CHEMBL4523,active,19.7,7.705533773838407
CHEMBL3958307,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@@H]1CCC[C@H](N)C1,0.1,PAK4,CHEMBL4523,active,0.1,10.0
CHEMBL3958307,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@@H]1CCC[C@H](N)C1,3.5,PAK4,CHEMBL4523,active,3.5,8.455931955649724
CHEMBL3966072,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@@H]1CC[C@H](N)C1,1.4,PAK4,CHEMBL4523,active,1.4,8.853871964321762
CHEMBL3966072,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@@H]1CC[C@H](N)C1,0.4,PAK4,CHEMBL4523,active,0.4,9.397940008672037
CHEMBL3904282,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1(C)CCC1,0.6,PAK4,CHEMBL4523,active,0.6,9.221848749616356
CHEMBL3903663,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1CC(F)(F)C1,4.6,PAK4,CHEMBL4523,active,4.6,8.337242168318426
CHEMBL3916316,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1(CO)CCC1,3.0,PAK4,CHEMBL4523,active,3.0,8.522878745280337
CHEMBL3940808,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NCC(C)(C)C,0.6,PAK4,CHEMBL4523,active,0.6,9.221848749616356
CHEMBL3925309,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NCC(C)(C)O,8.7,PAK4,CHEMBL4523,active,8.7,8.060480747381382
CHEMBL3952993,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1CN(C(=O)OC(C)(C)C)C1,33.0,PAK4,CHEMBL4523,active,33.0,7.481486060122112
CHEMBL3933668,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1CNC1,5.9,PAK4,CHEMBL4523,active,5.9,8.229147988357855
CHEMBL3905644,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1OC1CCC1,12.3,PAK4,CHEMBL4523,active,12.3,7.910094888560602
CHEMBL3942637,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1OCC(C)(C)C,44.7,PAK4,CHEMBL4523,active,44.7,7.349692476868063
CHEMBL3918209,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1(C)CCCCC1,1.5,PAK4,CHEMBL4523,active,1.5,8.823908740944319
CHEMBL3947213,Cc1nc2cccc(-c3cc4c([nH]3)C(C)CNC4=O)c2nc1F,758.0,PAK4,CHEMBL4523,active,758.0,6.120330794367947
CHEMBL3809623,CCCCNc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1C,1.7,PAK4,CHEMBL4523,active,1.7,8.769551078621726
CHEMBL3947213,Cc1nc2cccc(-c3cc4c([nH]3)C(C)CNC4=O)c2nc1F,0.5,PAK4,CHEMBL4523,active,0.5,9.301029995663981
CHEMBL3947213,Cc1nc2cccc(-c3cc4c([nH]3)C(C)CNC4=O)c2nc1F,0.7,PAK4,CHEMBL4523,active,0.7,9.154901959985743
CHEMBL3922362,CC(C)(C)Nc1cnc2cccc(-c3cc4n(c3)CCNC4=O)c2n1,1.4,PAK4,CHEMBL4523,active,1.4,8.853871964321762
CHEMBL3913500,Cc1nc2cccc(-c3cc4n(c3)CCNC4=O)c2nc1NC(C)(C)C,3.5,PAK4,CHEMBL4523,active,3.5,8.455931955649724
CHEMBL3980526,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1CCCOC1,2.8,PAK4,CHEMBL4523,active,2.8,8.55284196865778
CHEMBL3906819,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1CCC(=O)NC1,26.2,PAK4,CHEMBL4523,active,26.2,7.581698708680254
CHEMBL3952715,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1CCCNC1=O,41.8,PAK4,CHEMBL4523,active,41.8,7.3788237182249645
CHEMBL3963838,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)(C)CO,1.7,PAK4,CHEMBL4523,active,1.7,8.769551078621726
CHEMBL3957954,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1(C)CC1,0.3,PAK4,CHEMBL4523,active,0.3,9.522878745280337
CHEMBL3892409,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1(C)CCOCC1,5.6,PAK4,CHEMBL4523,active,5.6,8.2518119729938
CHEMBL3976306,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1CCCC(O)C1,3.5,PAK4,CHEMBL4523,active,3.5,8.455931955649724
CHEMBL3964978,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1CCCCC1O,4.5,PAK4,CHEMBL4523,active,4.5,8.346787486224656
CHEMBL3949174,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@H]1CC[C@H](O)CC1,4.0,PAK4,CHEMBL4523,active,4.0,8.397940008672037
CHEMBL3980526,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1CCCOC1,2.1,PAK4,CHEMBL4523,active,2.1,8.67778070526608
CHEMBL3980526,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1CCCOC1,4.0,PAK4,CHEMBL4523,active,4.0,8.397940008672037
CHEMBL3926782,CC(C)(C)Nc1cnc2cccc(-c3cc4c([nH]3)CCNC4=O)c2n1,0.3,PAK4,CHEMBL4523,active,0.3,9.522878745280337
CHEMBL3965643,CC1(Nc2cnc3cccc(-c4cc5c([nH]4)CCNC5=O)c3n2)CC1,0.3,PAK4,CHEMBL4523,active,0.3,9.522878745280337
CHEMBL3935709,CC1(C)CCCCN1c1cnc2cccc(-c3cc4c([nH]3)CCNC4=O)c2n1,2.3,PAK4,CHEMBL4523,active,2.3,8.638272163982407
CHEMBL3963777,CC1(C)COCCN1c1cnc2cccc(-c3cc4c([nH]3)CCNC4=O)c2n1,3.2,PAK4,CHEMBL4523,active,3.2,8.494850021680094
CHEMBL3948083,CC1(C)CN(c2cnc3cccc(-c4cc5c([nH]4)CCNC5=O)c3n2)CCN1,58.0,PAK4,CHEMBL4523,active,58.0,7.236572006437063
CHEMBL3985398,CN(c1cnc2cccc(-c3cc4c([nH]3)CCNC4=O)c2n1)C(C)(C)C,0.7,PAK4,CHEMBL4523,active,0.7,9.154901959985743
CHEMBL3956736,CC1(C)CCCN1c1cnc2cccc(-c3cc4c([nH]3)CCNC4=O)c2n1,0.8,PAK4,CHEMBL4523,active,0.8,9.096910013008056
CHEMBL3977800,CC1(C)CNCCN1c1cnc2cccc(-c3cc4c([nH]3)CCNC4=O)c2n1,5.3,PAK4,CHEMBL4523,active,5.3,8.275724130399212
CHEMBL3910799,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N,17.4,PAK4,CHEMBL4523,active,17.4,7.7594507517174005
CHEMBL3972842,CNc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1C,4.1,PAK4,CHEMBL4523,active,4.1,8.387216143280265
CHEMBL3901766,CCN(c1cnc2cccc(-c3cc4c([nH]3)CCNC4=O)c2n1)C(C)(C)C,0.1,PAK4,CHEMBL4523,active,0.1,10.0
CHEMBL3900670,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1SC(C)(C)C,4.3,PAK4,CHEMBL4523,active,4.3,8.366531544420413
CHEMBL3925198,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N(C)C(C)(C)C,2.1,PAK4,CHEMBL4523,active,2.1,8.67778070526608
CHEMBL3985959,CC1(C)CCN1c1cnc2cccc(-c3cc4c([nH]3)CCNC4=O)c2n1,0.8,PAK4,CHEMBL4523,active,0.8,9.096910013008056
CHEMBL3916196,CC(C)(C)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1C(F)(F)F,2.8,PAK4,CHEMBL4523,active,2.8,8.55284196865778
CHEMBL3927624,Cc1nc2cccc(-c3cc4n(c3)CCNC4=O)c2nc1NC1CC1,6.9,PAK4,CHEMBL4523,intermediate,6.9,8.161150909262744
CHEMBL3949953,Cc1nc2cccc(-c3cc4n(c3)C(CCO)CNC4=O)c2nc1NC(C)(C)C,14.5,PAK4,CHEMBL4523,active,14.5,7.838631997765025
CHEMBL3902617,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NS(C)(=O)=O,9.6,PAK4,CHEMBL4523,active,9.6,8.017728766960431
CHEMBL3978539,CC(=O)N1CCC[C@@H](Nc2nc3c(-c4cc5c([nH]4)CCNC5=O)cccc3nc2C)C1,68.4,PAK4,CHEMBL4523,active,68.4,7.164943898279883
CHEMBL3939749,CC(=O)N1CCC[C@H](Nc2nc3c(-c4cc5c([nH]4)CCNC5=O)cccc3nc2C)C1,137.0,PAK4,CHEMBL4523,active,137.0,6.863279432843593
CHEMBL3917176,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1CN(C)C1,1050.0,PAK4,CHEMBL4523,active,1050.0,5.978810700930062
CHEMBL3966076,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)(C)C(F)(F)F,2.24,PAK4,CHEMBL4523,active,2.24,8.649751981665837
CHEMBL3949234,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@@H](C)C(F)(F)F,27.2,PAK4,CHEMBL4523,active,27.2,7.565431095965801
CHEMBL3978345,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@H](C)C(F)(F)F,4.32,PAK4,CHEMBL4523,active,4.32,8.364516253185087
CHEMBL3961328,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1(C(F)(F)F)CC1,0.338,PAK4,CHEMBL4523,intermediate,0.338,9.471083299722345
CHEMBL3986567,Cc1nc2cccc(-c3cc4c(=O)[nH]cnc4[nH]3)c2nc1NC1CCC1,1.23,PAK4,CHEMBL4523,active,1.23,8.910094888560602
CHEMBL3934918,Cc1nc2cccc(-c3cc4c(=O)[nH]cnc4[nH]3)c2nc1NC(C)(C)C,1.29,PAK4,CHEMBL4523,active,1.29,8.88941028970075
CHEMBL3962427,Cc1nc2cccc(-c3cc4c(=O)[nH]cnc4[nH]3)c2nc1N,21.0,PAK4,CHEMBL4523,active,21.0,7.6777807052660805
CHEMBL3940464,Cc1nc2cccc(-c3cc4c(=O)[nH]cnc4[nH]3)c2nc1NC(C)(C)CO,5.8,PAK4,CHEMBL4523,active,5.8,8.236572006437063
CHEMBL3973409,Cc1nc2cccc(-c3cc4c(=O)[nH]cnc4[nH]3)c2nc1F,1690.0,PAK4,CHEMBL4523,active,1690.0,5.772113295386326
CHEMBL3983220,CSc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2c(=O)n1C,11.9,PAK4,CHEMBL4523,active,11.9,7.924453038607469
CHEMBL3913376,Cn1c(Nc2ccccc2)nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2c1=O,2.0,PAK4,CHEMBL4523,active,2.0,8.698970004336019
CHEMBL3913792,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1OCCC(C)(C)N,65.3,PAK4,CHEMBL4523,active,65.3,7.185086818724926
CHEMBL3980483,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@@H](C)C1CC1,1.4,PAK4,CHEMBL4523,active,1.4,8.853871964321762
CHEMBL3904800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@H](C)C1CC1,2.0,PAK4,CHEMBL4523,active,2.0,8.698970004336019
CHEMBL3975613,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1CC(C)(C)C,7.8,PAK4,CHEMBL4523,active,7.8,8.10790539730952
CHEMBL3941086,Cc1nc2cccc(-c3cc4c([nH]3)C(Cc3ccc(Cl)cc3)CNC4=O)c2nc1N,19.1,PAK4,CHEMBL4523,active,19.1,7.718966632752273
CHEMBL3903730,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)(C)CS(C)(=O)=O,39.5,PAK4,CHEMBL4523,active,39.5,7.403402904373539
CHEMBL3919294,COc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)(C)C,5.0,PAK4,CHEMBL4523,active,5.0,8.301029995663981
CHEMBL3891210,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1(CO)CC1,0.4,PAK4,CHEMBL4523,active,0.4,9.397940008672037
CHEMBL3931746,CC#CCC1CNC(=O)c2cc(-c3cccc4nc(C)c(NC(C)(C)C)nc34)[nH]c21,10.5,PAK4,CHEMBL4523,active,10.5,7.978810700930062
CHEMBL3918196,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)(C)CCO,1.0,PAK4,CHEMBL4523,active,1.0,9.0
CHEMBL3897388,CC#CCC1CNC(=O)c2cc(-c3cccc4nc(C)c(F)nc34)[nH]c21,706.0,PAK4,CHEMBL4523,active,706.0,6.151195298948196
CHEMBL3894496,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NCC1(C)COC1,2.8,PAK4,CHEMBL4523,active,2.8,8.55284196865778
CHEMBL3891942,CC(C)(C)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1C=O,11.8,PAK4,CHEMBL4523,active,11.8,7.928117992693875
CHEMBL3919994,Cc1nc2nccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)(C)C,0.8,PAK4,CHEMBL4523,active,0.8,9.096910013008056
CHEMBL3943301,CC(C)(C)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1N,4.9,PAK4,CHEMBL4523,active,4.9,8.309803919971486
CHEMBL3919994,Cc1nc2nccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)(C)C,0.278,PAK4,CHEMBL4523,active,0.278,9.555955204081924
CHEMBL3918907,CC(C)(C)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2[nH]c1=O,0.0378,PAK4,CHEMBL4523,active,0.0378,10.422508200162774
CHEMBL3906357,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NCC1(C)CC1,0.902,PAK4,CHEMBL4523,active,0.902,9.044793462458058
CHEMBL3943301,CC(C)(C)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1N,0.305,PAK4,CHEMBL4523,active,0.305,9.515700160653214
CHEMBL3934338,Cc1nc2cccc(-c3cc4c([nH]3)[C@@H](C)NC4=O)c2nc1NC(C)C,1.64,PAK4,CHEMBL4523,active,1.64,8.785156151952302
CHEMBL3930939,Cc1nc2cccc(-c3cc4c([nH]3)C[C@H](C)NC4=O)c2nc1NC(C)(C)C,3.96,PAK4,CHEMBL4523,active,3.96,8.402304814074487
CHEMBL3959102,Cc1nc2cccc(-c3cc4c([nH]3)C[C@@H](C)NC4=O)c2nc1NC(C)(C)C,3.37,PAK4,CHEMBL4523,active,3.37,8.47237009912866
CHEMBL3985049,Cc1nc2cccc(-c3cc4c(n3C(=O)OC(C)(C)C)CCNC4=O)c2nc1NC(C)(C)C,35.8,PAK4,CHEMBL4523,active,35.8,7.446116973356125
CHEMBL3913905,Cc1nc2cccc(-c3cc4c([nH]3)CCN(C(=O)OC(C)(C)C)C4=O)c2nc1NC(C)(C)C,65.2,PAK4,CHEMBL4523,active,65.2,7.185752404268079
CHEMBL3934590,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=S)c2nc1NC(C)(C)C,2.54,PAK4,CHEMBL4523,active,2.54,8.595166283380062
CHEMBL3965960,Cc1nc2cccc(-c3cc4c([nH]3)[C@H](C)NC4=O)c2nc1NCC(F)(F)F,6.02,PAK4,CHEMBL4523,active,6.02,8.220403508742175
CHEMBL3903517,Cc1nc2cccc(-c3cc4c([nH]3)[C@@H](C)NC4=O)c2nc1NCC(F)(F)F,2.23,PAK4,CHEMBL4523,active,2.23,8.651695136951838
CHEMBL3974455,Cc1nc2ccc(F)c(-c3cc4c([nH]3)C3(CC3)NC4=O)c2nc1NC(C)(C)C,0.52,PAK4,CHEMBL4523,active,0.52,9.2839966563652
CHEMBL3944136,Cc1nc2ccc(F)c(-c3cc4c([nH]3)CNC4=O)c2nc1NC(C)(C)C,0.501,PAK4,CHEMBL4523,active,0.501,9.300162274132754
CHEMBL3979182,Cc1nc2ccc(F)c(-c3cc4c([nH]3)[C@@H](C)NC4=O)c2nc1NC(C)(C)C,0.109,PAK4,CHEMBL4523,active,0.109,9.962573502059376
CHEMBL3940707,Cc1nc2ccc(F)c(-c3cc4c([nH]3)[C@H](C)NC4=O)c2nc1NC(C)(C)C,0.201,PAK4,CHEMBL4523,active,0.201,9.69680394257951
CHEMBL3894660,Cc1nc2cccc(-c3cc4c([nH]3)CCN(CO)C4=O)c2nc1NC(C)(C)C,9.0,PAK4,CHEMBL4523,active,9.0,8.045757490560675
CHEMBL3934276,Cc1nc2cccc(-c3cc4c([nH]3)CCN/C4=N/O)c2nc1NC(C)(C)C,12.0,PAK4,CHEMBL4523,active,12.0,7.920818753952375
CHEMBL3961776,Cc1nc2cccc(-c3cc4c([nH]3)CNC4=O)c2nc1NCC(F)(F)F,1.91,PAK4,CHEMBL4523,active,1.91,8.718966632752272
CHEMBL3939819,Cc1nc2cccc(-c3cc4c([nH]3)[C@@H](C)NC4=O)c2nc1NC(C)(C)CO,1.45,PAK4,CHEMBL4523,active,1.45,8.838631997765026
CHEMBL3901863,Cc1nc2cccc(-c3cc4c([nH]3)CCCC4=O)c2nc1NC(C)(C)C,1.47,PAK4,CHEMBL4523,active,1.47,8.832682665251824
CHEMBL3943301,CC(C)(C)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1N,0.429,PAK4,CHEMBL4523,active,0.429,9.367542707815275
CHEMBL3907325,Cc1nc2cccc(-c3cc4c([nH]3)CCCNC4=O)c2nc1NC(C)(C)C,8.14,PAK4,CHEMBL4523,active,8.14,8.089375595110798
CHEMBL3891786,CC(C)(C)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1CO,2.26,PAK4,CHEMBL4523,active,2.26,8.645891560852599
CHEMBL3929651,C#Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)(C)C,1.45,PAK4,CHEMBL4523,active,1.45,8.838631997765026
CHEMBL3898395,CC(C)(C)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1/C=N/O,1.27,PAK4,CHEMBL4523,active,1.27,8.896196279044043
CHEMBL3926451,CC(C)(C)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1C#N,3.76,PAK4,CHEMBL4523,active,3.76,8.424812155072338
CHEMBL3923557,C[C@H](O)c1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)(C)C,3.0,PAK4,CHEMBL4523,active,3.0,8.522878745280337
CHEMBL3899014,C[C@@H](O)c1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)(C)C,1.95,PAK4,CHEMBL4523,active,1.95,8.709965388637482
CHEMBL3914535,CCc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)(C)C,0.195,PAK4,CHEMBL4523,active,0.195,9.709965388637482
CHEMBL3984361,Cc1nc2cccc(-c3cc4c(n3C)CCNC4=O)c2nc1NC(C)(C)C,8.58,PAK4,CHEMBL4523,active,8.58,8.066512712151294
CHEMBL3909184,CC(=O)N1CCc2[nH]c(-c3cccc4nc(C)c(NC(C)(C)C)nc34)cc2C1=O,45.4,PAK4,CHEMBL4523,active,45.4,7.342944147142896
CHEMBL3946889,Cc1nc2cccc(-c3cc4c([nH]3)C(C)N(C(=O)OC(C)(C)C)C4=O)c2nc1NC(C)(C)C,75.0,PAK4,CHEMBL4523,active,75.0,7.1249387366083
CHEMBL3971171,COCCOCC(C)(C)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1C,14.7,PAK4,CHEMBL4523,active,14.7,7.8326826652518236
CHEMBL3941570,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N1CC(S(C)(=O)=O)C1,26.7,PAK4,CHEMBL4523,active,26.7,7.573488738635425
CHEMBL3941570,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N1CC(S(C)(=O)=O)C1,272.0,PAK4,CHEMBL4523,active,272.0,6.565431095965801
CHEMBL3932604,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)c1ccccn1,156.0,PAK4,CHEMBL4523,active,156.0,6.806875401645538
